"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3"
"37",4,4,0,7,1,1,10,6,,10,7,17,0,0.35,1,30,2,35,15,25,10,5,10,1,7,6,3,5,6,5,6,4,2,23,"Law",1,,,,2,1,1,"Texas","77,096",,1,5,1,"lawyer/policy work",1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,2,20,20,20,20,10,10,,,,,,,30,10,15,30,5,10,7,8,9,7,8,,,,,,0,7,10,10,7,10,5,5,1,2,2,,,,,,,,,,,,4,3,2,,,,,,,24.14,13.79,20.69,27.59,10.34,3.45,,,,,,,,,,,,,6,8,7,8,6,,,,,,0,0,0,,,20,20,20,20,0,20,,,,,,,,,,,,,,,,,,,6,5,6,8,5,,,,,
"38",4,4,0,7,1,1,10,6,,1,8,18,0,0.15,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,6,6,5,7,7,2,23,"Law",1,,,,2,1,1,"Texas","77,096",,1,5,1,"lawyer/policy work",1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,2,20,20,20,20,10,10,,,,,,,30,10,15,30,5,10,7,8,9,7,8,,,,,,0,5,9,9,5,9,7,6,6,2,2,,,,,,,,,,,,4,3,2,,,,,,,24.14,13.79,20.69,27.59,10.34,3.45,,,,,,,,,,,,,6,8,7,8,6,,,,,,0,0,0,,,20,20,20,20,0,20,,,,,,,,,,,,,,,,,,,6,5,6,8,5,,,,,
"39",4,4,0,7,1,1,10,6,,7,9,19,1,-0.47,1,28,2,50,0,25,10,0,15,1,7,7,7,10,9,10,8,8,2,23,"Law",1,,,,2,1,1,"Texas","77,096",,1,5,1,"lawyer/policy work",1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,2,20,20,20,20,10,10,,,,,,,30,10,15,30,5,10,7,8,9,7,8,,,,,,1,9,8,10,10,7,8,8,8,2,2,,,,,,,,,,,,4,3,2,,,,,,,24.14,13.79,20.69,27.59,10.34,3.45,,,,,,,,,,,,,6,8,7,8,6,,,,,,0,0,0,,,20,20,20,20,0,20,,,,,,,,,,,,,,,,,,,6,5,6,8,5,,,,,
"40",4,4,0,7,1,1,10,6,,8,10,20,0,-0.19,1,24,2,100,0,0,0,0,0,0,7,8,8,7,8,7,7,7,2,23,"Law",1,,,,2,1,1,"Texas","77,096",,1,5,1,"lawyer/policy work",1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,2,20,20,20,20,10,10,,,,,,,30,10,15,30,5,10,7,8,9,7,8,,,,,,1,8,9,10,10,8,8,10,8,2,2,,,,,,,,,,,,4,3,2,,,,,,,24.14,13.79,20.69,27.59,10.34,3.45,,,,,,,,,,,,,6,8,7,8,6,,,,,,0,0,0,,,20,20,20,20,0,20,,,,,,,,,,,,,,,,,,,6,5,6,8,5,,,,,
"41",5,5,0,9,1,1,10,4,,1,1,11,0,-0.43,1,27,2,35,20,20,20,0,5,0,6,8,8,8,7,6,6,5,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,0,5,8,8,2,2,2,7,5,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"42",5,5,0,9,1,1,10,4,,10,2,12,0,0,1,22,2,60,0,0,40,0,0,0,6,7,10,7,6,5,7,4,1,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,0,8,6,6,5,5,5,6,4,1,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"43",5,5,0,9,1,1,10,4,,7,3,13,0,-0.17,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,0,4,6,8,8,6,5,6,5,1,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"44",5,5,0,9,1,1,10,4,,2,4,14,1,0.08,1,23,2,30,5,15,40,5,5,1,6,8,6,8,10,10,7,7,1,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,1,8,5,5,7,7,9,8,2,1,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"45",5,5,0,9,1,1,10,4,,4,5,15,0,-0.16,0,24,3,30,10,20,10,10,20,0,5,9,9,7,9,5,5,7,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,0,6,7,7,5,4,8,7,4,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"46",5,5,0,9,1,1,10,4,,3,6,16,0,0.06,1,25,2,50,0,30,10,0,10,0,5,8,7,7,7,7,6,7,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,1,5,6,7,5,7,8,7,3,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"47",5,5,0,9,1,1,10,4,,8,7,17,0,-0.05,1,30,2,35,15,25,10,5,10,0,2,3,4,4,5,3,3,3,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,1,6,6,8,5,5,6,6,3,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"48",5,5,0,9,1,1,10,4,,9,8,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,5,5,6,5,5,5,6,5,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,1,5,5,7,6,7,5,6,4,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"49",5,5,0,9,1,1,10,4,,5,9,19,1,-0.13,1,28,2,50,0,25,10,0,15,1,5,9,9,9,9,6,7,7,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,1,7,5,7,8,7,9,9,4,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"50",5,5,0,9,1,1,10,4,,6,10,20,0,-0.06,1,24,2,100,0,0,0,0,0,0,3,10,7,7,10,5,4,10,2,21,"Law",1,,,,2,8,1,"Bowdoin College","94,022",,2,4,1,"lawyer",1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,10,20,5,25,25,10,15,,,,,,,50,10,10,20,5,5,6,3,6,10,8,,,,,,1,9,6,7,9,6,5,10,3,2,,,,,,,,,,,,,7,2,2,,,,,,,15.79,13.16,18.42,15.79,15.79,21.05,,,,,,,,,,,,,6,6,9,9,9,,,,,,0,0,0,,,30,10,20,20,10,10,,,,,,,,,,,,,,,,,,,4,5,10,6,10,,,,,
"51",6,6,0,11,1,1,10,8,,5,1,11,0,0.33,0,27,2,35,20,20,20,0,5,0,7,9,8,9,8,4,7,4,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,6,9,7,6,7,6,6,6,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52",6,6,0,11,1,1,10,8,,4,2,12,0,0.37,0,22,2,60,0,0,40,0,0,0,6,8,10,6,7,6,7,4,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,6,9,9,6,8,2,7,6,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53",6,6,0,11,1,1,10,8,,1,3,13,0,-0.51,1,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,4,7,9,4,3,2,6,2,1,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"54",6,6,0,11,1,1,10,8,,6,4,14,1,0.12,0,23,2,30,5,15,40,5,5,1,6,8,8,7,9,8,7,7,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,8,6,7,8,2,8,9,4,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55",6,6,0,11,1,1,10,8,,8,5,15,0,0.35,0,24,3,30,10,20,10,10,20,1,9,7,9,7,9,6,9,2,1,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,5,4,8,8,4,2,4,3,1,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56",6,6,0,11,1,1,10,8,,7,6,16,0,0.19,0,25,2,50,0,30,10,0,10,1,6,6,8,8,8,7,6,6,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,3,7,6,1,1,1,2,2,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"57",6,6,0,11,1,1,10,8,,2,7,17,0,0.47,0,30,2,35,15,25,10,5,10,0,5,6,8,4,5,4,3,3,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,8,8,8,8,3,4,8,7,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"58",6,6,0,11,1,1,10,8,,3,8,18,0,0.03,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,7,8,5,7,6,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,0,4,8,9,2,8,3,5,5,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"59",6,6,0,11,1,1,10,8,,9,9,19,1,0.46,0,28,2,50,0,25,10,0,15,1,6,7,7,6,6,6,6,6,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,7,6,8,8,6,9,9,6,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60",6,6,0,11,1,1,10,8,,10,10,20,0,0.43,0,24,2,100,0,0,0,0,0,0,7,10,10,6,10,7,6,7,2,23,"law",1,,,,4,1,1,"MD","20,878",,1,3,1,"lawyer",1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,3,10,25,20,25,5,15,,,,,,,25,10,10,25,10,20,5,7,8,9,5,,,,,,1,8,9,9,9,10,7,9,8,2,4,,,,,,,,,,,,3,3,2,,,,,,,10.26,25.64,20.51,23.08,2.56,17.95,,,,,,,,,,,,,5,8,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"61",7,7,0,13,1,1,10,5,,2,1,11,0,0.19,0,27,2,35,20,20,20,0,5,0,7,8,8,8,7,7,7,4,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,4,8,8,5,7,4,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"62",7,7,0,13,1,1,10,5,,1,2,12,0,0.21,0,22,2,60,0,0,40,0,0,1,7,9,10,6,6,5,8,4,1,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,6,6,8,4,9,4,7,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63",7,7,0,13,1,1,10,5,,8,3,13,0,0.52,1,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,3,6,8,7,8,8,7,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64",7,7,0,13,1,1,10,5,,3,4,14,1,-0.46,0,23,2,30,5,15,40,5,5,1,8,8,9,8,9,9,8,7,1,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,7,8,8,7,7,6,8,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65",7,7,0,13,1,1,10,5,,5,5,15,0,-0.27,0,24,3,30,10,20,10,10,20,1,8,7,9,6,9,5,8,4,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,4,7,7,4,8,5,5,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66",7,7,0,13,1,1,10,5,,4,6,16,0,0.59,0,25,2,50,0,30,10,0,10,1,8,8,8,6,6,6,7,7,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,4,8,7,4,5,4,5,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"67",7,7,0,13,1,1,10,5,,9,7,17,0,0.31,0,30,2,35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,7,7,8,7,7,7,8,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"68",7,7,0,13,1,1,10,5,,10,8,18,0,0.08,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,8,7,6,7,7,5,7,5,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,0,5,7,8,5,9,5,5,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"69",7,7,0,13,1,1,10,5,,6,9,19,1,-0.34,0,28,2,50,0,25,10,0,15,1,9,7,9,9,9,10,9,9,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,6,6,8,8,8,6,6,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"70",7,7,0,13,1,1,10,5,,7,10,20,0,-0.16,0,24,2,100,0,0,0,0,0,0,7,6,8,6,8,7,7,7,2,22,"Law",1,,,,4,2,4,"Southern California","91,360",,1,5,1,"Law",1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,,,,,,,30,12,13,25,10,10,6,6,5,7,7,,,,,,1,8,6,7,7,8,6,7,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71",8,8,0,15,1,1,10,10,,7,1,11,0,-0.03,1,27,2,35,20,20,20,0,5,0,8,7,6,6,6,5,7,4,2,25,"Masters in Public Administration",13,,,,2,1,1,"London, England","0",,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,5,8,7,4,7,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72",8,8,0,15,1,1,10,10,,6,2,12,1,-0.11,1,22,2,60,0,0,40,0,0,1,8,8,10,7,6,5,9,4,2,25,"Masters in Public Administration",13,,,,2,1,1,"London, England","0",,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,8,7,7,9,6,7,8,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"73",8,8,0,15,1,1,10,10,,3,3,13,1,0.42,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,25,"Masters in Public Administration",13,,,,2,1,1,"London, England","0",,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,5,8,8,6,7,7,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74",8,8,0,15,1,1,10,10,,8,4,14,1,-0.4,1,23,2,30,5,15,40,5,5,1,8,8,8,8,8,7,8,7,2,25,"Masters in Public Administration",13,,,,2,1,1,"London, England","0",,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,8,6,5,6,6,5,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"75",8,8,0,15,1,1,10,10,,10,5,15,1,-0.23,0,24,3,30,10,20,10,10,20,1,9,9,8,9,,7,9,7,2,25,"Masters in Public Administration",13,,,,2,1,1,"London, England","0",,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30,10,20,30,5,5,7,4,8,8,8,,,,,,1,6,8,8,5,6,7,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
